(176887, 1, datetime.date(2022, 11, 3), datetime.time(14, 20, 52), datetime.date(2022, 11, 3), datetime.time(14, 20, 52), 16, 18, 84754, Decimal('2.43'), 3, 9, datetime.date(2022, 11, 3), datetime.date(2022, 11, 10), 4)
(177876, 990, datetime.date(2023, 2, 23), datetime.time(11, 53, 10), datetime.date(2023, 2, 23), datetime.time(11, 53, 10), 7, 15, 75918, Decimal('2.52'), 1, 36, datetime.date(2023, 2, 28), datetime.date(2023, 2, 23), 29)
(177877, 991, datetime.date(2023, 2, 23), datetime.time(12, 6, 10), datetime.date(2023, 2, 23), datetime.time(12, 6, 10), 5, 13, 60999, Decimal('2.91'), 1, 31, datetime.date(2023, 2, 26), datetime.date(2023, 2, 28), 16)
(177878, 992, datetime.date(2023, 2, 23), datetime.time(12, 39, 10), datetime.date(2023, 2, 23), datetime.time(12, 39, 10), 2, 18, 88188, Decimal('2.44'), 2, 68, datetime.date(2023, 2, 24), datetime.date(2023, 3, 1), 26)
(177879, 993, datetime.date(2023, 2, 23), datetime.time(13, 28, 10), datetime.date(2023, 2, 23), datetime.time(13, 28, 10), 3, 7, 3838, Decimal('2.13'), 2, 44, datetime.date(2023, 2, 26), datetime.date(2023, 2, 25), 1)
(177880, 994, datetime.date(2023, 2, 23), datetime.time(13, 38, 10), datetime.date(2023, 2, 23), datetime.time(13, 38, 10), 9, 12, 10286, Decimal('2.61'), 2, 59, datetime.date(2023, 2, 27), datetime.date(2023, 2, 28), 26)
(177881, 995, datetime.date(2023, 2, 23), datetime.time(13, 41, 9), datetime.date(2023, 2, 23), datetime.time(13, 41, 9), 4, 19, 65019, Decimal('2.78'), 2, 6, datetime.date(2023, 2, 26), datetime.date(2023, 2, 28), 4)
(177882, 996, datetime.date(2023, 2, 23), datetime.time(14, 54, 9), datetime.date(2023, 2, 23), datetime.time(14, 54, 9), 5, 18, 35251, Decimal('3.07'), 2, 2, datetime.date(2023, 2, 23), datetime.date(2023, 3, 1), 4)
(177883, 997, datetime.date(2023, 2, 23), datetime.time(15, 31, 9), datetime.date(2023, 2, 23), datetime.time(15, 31, 9), 6, 6, 35836, Decimal('3.87'), 1, 43, datetime.date(2023, 2, 27), datetime.date(2023, 2, 25), 20)
(177884, 998, datetime.date(2023, 2, 23), datetime.time(16, 35, 9), datetime.date(2023, 2, 23), datetime.time(16, 35, 9), 9, 15, 32897, Decimal('3.85'), 1, 52, datetime.date(2023, 2, 25), datetime.date(2023, 2, 27), 9)
(177885, 999, datetime.date(2023, 2, 23), datetime.time(17, 1, 10), datetime.date(2023, 2, 23), datetime.time(17, 1, 10), 13, 13, 55314, Decimal('3.22'), 2, 7, datetime.date(2023, 2, 27), datetime.date(2023, 2, 27), 25)
(177886, 1000, datetime.date(2023, 2, 23), datetime.time(17, 3, 9), datetime.date(2023, 2, 23), datetime.time(17, 3, 9), 11, 8, 12776, Decimal('3.96'), 3, 32, datetime.date(2023, 2, 24), datetime.date(2023, 2, 25), 3)
(177887, 1001, datetime.date(2023, 2, 23), datetime.time(18, 30, 10), datetime.date(2023, 2, 23), datetime.time(18, 30, 10), 4, 13, 86546, Decimal('3.79'), 2, 20, datetime.date(2023, 2, 24), datetime.date(2023, 2, 26), 29)
(177888, 1002, datetime.date(2023, 2, 23), datetime.time(18, 31, 9), datetime.date(2023, 2, 23), datetime.time(18, 31, 9), 17, 20, 67700, Decimal('2.72'), 3, 55, datetime.date(2023, 2, 27), datetime.date(2023, 2, 25), 28)
(177889, 1003, datetime.date(2023, 2, 23), datetime.time(18, 32, 9), datetime.date(2023, 2, 23), datetime.time(18, 32, 9), 11, 12, 75422, Decimal('3.17'), 2, 37, datetime.date(2023, 2, 26), datetime.date(2023, 2, 25), 23)
(177890, 1004, datetime.date(2023, 2, 23), datetime.time(18, 55, 10), datetime.date(2023, 2, 23), datetime.time(18, 55, 10), 17, 11, 73527, Decimal('2.55'), 2, 42, datetime.date(2023, 2, 26), datetime.date(2023, 2, 25), 15)
(177891, 1005, datetime.date(2023, 2, 24), datetime.time(9, 12, 10), datetime.date(2023, 2, 24), datetime.time(9, 12, 10), 5, 10, 91139, Decimal('2.13'), 3, 62, datetime.date(2023, 2, 26), datetime.date(2023, 2, 28), 29)
(177892, 1006, datetime.date(2023, 2, 24), datetime.time(9, 33, 10), datetime.date(2023, 2, 24), datetime.time(9, 33, 10), 1, 12, 90993, Decimal('3.87'), 3, 55, datetime.date(2023, 3, 1), datetime.date(2023, 2, 27), 24)
(177893, 1007, datetime.date(2023, 2, 24), datetime.time(9, 42, 10), datetime.date(2023, 2, 24), datetime.time(9, 42, 10), 2, 19, 22507, Decimal('2.07'), 1, 48, datetime.date(2023, 2, 27), datetime.date(2023, 2, 26), 30)
(177894, 1008, datetime.date(2023, 2, 24), datetime.time(9, 43, 10), datetime.date(2023, 2, 24), datetime.time(9, 43, 10), 3, 6, 62626, Decimal('2.92'), 3, 64, datetime.date(2023, 2, 28), datetime.date(2023, 3, 3), 22)
(177895, 1009, datetime.date(2023, 2, 24), datetime.time(10, 33, 10), datetime.date(2023, 2, 24), datetime.time(10, 33, 10), 17, 4, 24625, Decimal('2.80'), 1, 69, datetime.date(2023, 2, 28), datetime.date(2023, 2, 26), 1)
(177896, 1010, datetime.date(2023, 2, 24), datetime.time(11, 5, 10), datetime.date(2023, 2, 24), datetime.time(11, 5, 10), 4, 7, 69222, Decimal('3.76'), 3, 59, datetime.date(2023, 2, 26), datetime.date(2023, 2, 27), 13)
(177897, 1011, datetime.date(2023, 2, 24), datetime.time(11, 21, 10), datetime.date(2023, 2, 24), datetime.time(11, 21, 10), 4, 16, 86846, Decimal('3.18'), 2, 77, datetime.date(2023, 2, 24), datetime.date(2023, 2, 26), 3)
(177898, 1012, datetime.date(2023, 2, 24), datetime.time(12, 10, 10), datetime.date(2023, 2, 24), datetime.time(12, 10, 10), 3, 8, 28067, Decimal('2.50'), 1, 10, datetime.date(2023, 2, 28), datetime.date(2023, 2, 28), 13)
(177899, 1013, datetime.date(2023, 2, 24), datetime.time(13, 35, 10), datetime.date(2023, 2, 24), datetime.time(13, 35, 10), 14, 5, 81096, Decimal('2.35'), 1, 76, datetime.date(2023, 3, 1), datetime.date(2023, 3, 2), 26)
(177900, 1014, datetime.date(2023, 2, 24), datetime.time(13, 54, 10), datetime.date(2023, 2, 24), datetime.time(13, 54, 10), 15, 17, 86702, Decimal('2.16'), 2, 43, datetime.date(2023, 2, 28), datetime.date(2023, 3, 1), 26)
(177901, 1015, datetime.date(2023, 2, 24), datetime.time(14, 9, 9), datetime.date(2023, 2, 24), datetime.time(14, 9, 9), 8, 13, 96291, Decimal('2.65'), 1, 44, datetime.date(2023, 3, 2), datetime.date(2023, 2, 28), 4)
(177902, 1016, datetime.date(2023, 2, 24), datetime.time(15, 7, 10), datetime.date(2023, 2, 24), datetime.time(15, 7, 10), 16, 17, 21728, Decimal('2.93'), 2, 75, datetime.date(2023, 2, 25), datetime.date(2023, 2, 26), 19)
(177903, 1017, datetime.date(2023, 2, 24), datetime.time(18, 26, 10), datetime.date(2023, 2, 24), datetime.time(18, 26, 10), 7, 11, 78792, Decimal('2.79'), 2, 5, datetime.date(2023, 2, 27), datetime.date(2023, 3, 2), 15)
(177904, 1018, datetime.date(2023, 2, 24), datetime.time(18, 59, 9), datetime.date(2023, 2, 24), datetime.time(18, 59, 9), 6, 18, 13237, Decimal('2.48'), 3, 42, datetime.date(2023, 2, 25), datetime.date(2023, 2, 26), 13)
(177905, 1019, datetime.date(2023, 2, 27), datetime.time(8, 59, 10), datetime.date(2023, 2, 27), datetime.time(8, 59, 10), 4, 8, 76196, Decimal('3.90'), 2, 71, datetime.date(2023, 3, 4), datetime.date(2023, 2, 28), 19)
(177906, 1020, datetime.date(2023, 2, 27), datetime.time(9, 25, 10), datetime.date(2023, 2, 27), datetime.time(9, 25, 10), 8, 17, 53395, Decimal('2.76'), 3, 76, datetime.date(2023, 2, 27), datetime.date(2023, 2, 27), 10)
(177907, 1021, datetime.date(2023, 2, 27), datetime.time(9, 34, 9), datetime.date(2023, 2, 27), datetime.time(9, 34, 9), 20, 1, 59618, Decimal('3.60'), 2, 31, datetime.date(2023, 3, 4), datetime.date(2023, 3, 4), 9)
(177908, 1022, datetime.date(2023, 2, 27), datetime.time(9, 53, 10), datetime.date(2023, 2, 27), datetime.time(9, 53, 10), 6, 8, 75762, Decimal('3.12'), 3, 56, datetime.date(2023, 3, 3), datetime.date(2023, 3, 4), 26)
(177909, 1023, datetime.date(2023, 2, 27), datetime.time(10, 25, 10), datetime.date(2023, 2, 27), datetime.time(10, 25, 10), 2, 8, 79353, Decimal('2.30'), 3, 29, datetime.date(2023, 2, 27), datetime.date(2023, 3, 2), 24)
(177910, 1024, datetime.date(2023, 2, 27), datetime.time(11, 11, 9), datetime.date(2023, 2, 27), datetime.time(11, 11, 9), 2, 4, 23710, Decimal('3.26'), 3, 69, datetime.date(2023, 2, 28), datetime.date(2023, 3, 2), 19)
(177911, 1025, datetime.date(2023, 2, 27), datetime.time(11, 21, 10), datetime.date(2023, 2, 27), datetime.time(11, 21, 10), 10, 4, 34262, Decimal('3.31'), 2, 46, datetime.date(2023, 3, 2), datetime.date(2023, 3, 4), 20)
(177912, 1026, datetime.date(2023, 2, 27), datetime.time(12, 26, 10), datetime.date(2023, 2, 27), datetime.time(12, 26, 10), 4, 17, 29715, Decimal('2.80'), 3, 18, datetime.date(2023, 3, 3), datetime.date(2023, 3, 5), 15)
(177913, 1027, datetime.date(2023, 2, 27), datetime.time(12, 48, 9), datetime.date(2023, 2, 27), datetime.time(12, 48, 9), 2, 6, 45626, Decimal('3.07'), 1, 59, datetime.date(2023, 3, 2), datetime.date(2023, 3, 2), 27)
(177914, 1028, datetime.date(2023, 2, 27), datetime.time(13, 11, 9), datetime.date(2023, 2, 27), datetime.time(13, 11, 9), 19, 13, 55016, Decimal('2.03'), 2, 51, datetime.date(2023, 3, 2), datetime.date(2023, 3, 3), 15)
(177915, 1029, datetime.date(2023, 2, 27), datetime.time(13, 16, 10), datetime.date(2023, 2, 27), datetime.time(13, 16, 10), 11, 12, 6649, Decimal('2.11'), 3, 22, datetime.date(2023, 3, 4), datetime.date(2023, 3, 4), 19)
(177916, 1030, datetime.date(2023, 2, 27), datetime.time(13, 36, 9), datetime.date(2023, 2, 27), datetime.time(13, 36, 9), 5, 13, 54049, Decimal('2.74'), 1, 61, datetime.date(2023, 2, 28), datetime.date(2023, 3, 4), 25)
(177917, 1031, datetime.date(2023, 2, 27), datetime.time(13, 57, 10), datetime.date(2023, 2, 27), datetime.time(13, 57, 10), 12, 10, 46456, Decimal('3.48'), 3, 37, datetime.date(2023, 3, 2), datetime.date(2023, 3, 5), 16)
(177918, 1032, datetime.date(2023, 2, 27), datetime.time(14, 27, 10), datetime.date(2023, 2, 27), datetime.time(14, 27, 10), 20, 12, 54373, Decimal('2.07'), 2, 1, datetime.date(2023, 3, 3), datetime.date(2023, 3, 1), 18)
(177919, 1033, datetime.date(2023, 2, 27), datetime.time(14, 37, 9), datetime.date(2023, 2, 27), datetime.time(14, 37, 9), 14, 13, 22770, Decimal('2.33'), 1, 68, datetime.date(2023, 3, 3), datetime.date(2023, 3, 2), 14)
(177920, 1034, datetime.date(2023, 2, 27), datetime.time(15, 25, 10), datetime.date(2023, 2, 27), datetime.time(15, 25, 10), 10, 4, 3086, Decimal('2.95'), 1, 55, datetime.date(2023, 3, 3), datetime.date(2023, 2, 28), 12)
(177921, 1035, datetime.date(2023, 2, 27), datetime.time(15, 46, 10), datetime.date(2023, 2, 27), datetime.time(15, 46, 10), 14, 19, 66327, Decimal('2.68'), 2, 48, datetime.date(2023, 3, 3), datetime.date(2023, 3, 5), 22)
(177922, 1036, datetime.date(2023, 2, 27), datetime.time(16, 34, 10), datetime.date(2023, 2, 27), datetime.time(16, 34, 10), 19, 16, 1280, Decimal('2.19'), 1, 4, datetime.date(2023, 2, 28), datetime.date(2023, 3, 4), 22)
(177923, 1037, datetime.date(2023, 2, 27), datetime.time(16, 51, 10), datetime.date(2023, 2, 27), datetime.time(16, 51, 10), 13, 10, 7266, Decimal('2.30'), 3, 45, datetime.date(2023, 3, 5), datetime.date(2023, 3, 6), 4)
(177924, 1038, datetime.date(2023, 2, 27), datetime.time(17, 10, 10), datetime.date(2023, 2, 27), datetime.time(17, 10, 10), 7, 1, 36650, Decimal('2.53'), 3, 5, datetime.date(2023, 3, 5), datetime.date(2023, 2, 28), 8)
(177925, 1039, datetime.date(2023, 2, 27), datetime.time(18, 6, 9), datetime.date(2023, 2, 27), datetime.time(18, 6, 9), 6, 19, 79142, Decimal('3.35'), 3, 79, datetime.date(2023, 3, 4), datetime.date(2023, 3, 5), 28)
(177926, 1040, datetime.date(2023, 2, 28), datetime.time(9, 36, 9), datetime.date(2023, 2, 28), datetime.time(9, 36, 9), 19, 10, 59230, Decimal('3.31'), 3, 31, datetime.date(2023, 3, 4), datetime.date(2023, 3, 3), 1)
(177927, 1041, datetime.date(2023, 2, 28), datetime.time(9, 53, 9), datetime.date(2023, 2, 28), datetime.time(9, 53, 9), 20, 5, 20114, Decimal('3.36'), 1, 27, datetime.date(2023, 3, 2), datetime.date(2023, 3, 7), 13)
(177928, 1042, datetime.date(2023, 2, 28), datetime.time(10, 49, 10), datetime.date(2023, 2, 28), datetime.time(10, 49, 10), 8, 16, 76637, Decimal('2.89'), 2, 39, datetime.date(2023, 3, 3), datetime.date(2023, 3, 1), 21)
(177929, 1043, datetime.date(2023, 2, 28), datetime.time(11, 18, 9), datetime.date(2023, 2, 28), datetime.time(11, 18, 9), 9, 12, 1186, Decimal('3.85'), 2, 31, datetime.date(2023, 3, 2), datetime.date(2023, 3, 6), 23)
(177930, 1044, datetime.date(2023, 2, 28), datetime.time(12, 10, 10), datetime.date(2023, 2, 28), datetime.time(12, 10, 10), 2, 7, 91037, Decimal('3.65'), 3, 62, datetime.date(2023, 3, 2), datetime.date(2023, 3, 1), 26)
(177931, 1045, datetime.date(2023, 2, 28), datetime.time(12, 13, 9), datetime.date(2023, 2, 28), datetime.time(12, 13, 9), 12, 14, 59089, Decimal('2.82'), 2, 25, datetime.date(2023, 3, 1), datetime.date(2023, 3, 5), 19)
(177932, 1046, datetime.date(2023, 2, 28), datetime.time(13, 8, 9), datetime.date(2023, 2, 28), datetime.time(13, 8, 9), 8, 19, 12068, Decimal('2.81'), 1, 51, datetime.date(2023, 3, 3), datetime.date(2023, 3, 3), 6)
(177933, 1047, datetime.date(2023, 2, 28), datetime.time(13, 51, 9), datetime.date(2023, 2, 28), datetime.time(13, 51, 9), 3, 17, 77012, Decimal('3.33'), 2, 73, datetime.date(2023, 3, 3), datetime.date(2023, 3, 6), 21)
(177934, 1048, datetime.date(2023, 2, 28), datetime.time(13, 57, 10), datetime.date(2023, 2, 28), datetime.time(13, 57, 10), 6, 14, 62716, Decimal('2.55'), 2, 31, datetime.date(2023, 3, 1), datetime.date(2023, 3, 3), 28)
(177935, 1049, datetime.date(2023, 2, 28), datetime.time(16, 1, 10), datetime.date(2023, 2, 28), datetime.time(16, 1, 10), 20, 10, 77158, Decimal('2.01'), 2, 71, datetime.date(2023, 3, 3), datetime.date(2023, 3, 1), 10)
(177936, 1050, datetime.date(2023, 2, 28), datetime.time(16, 10, 9), datetime.date(2023, 2, 28), datetime.time(16, 10, 9), 15, 15, 22460, Decimal('3.12'), 2, 37, datetime.date(2023, 3, 4), datetime.date(2023, 3, 1), 19)
(177937, 1051, datetime.date(2023, 2, 28), datetime.time(17, 4, 10), datetime.date(2023, 2, 28), datetime.time(17, 4, 10), 13, 5, 7207, Decimal('2.58'), 1, 39, datetime.date(2023, 3, 1), datetime.date(2023, 3, 4), 7)
(177938, 1052, datetime.date(2023, 2, 28), datetime.time(17, 55, 10), datetime.date(2023, 2, 28), datetime.time(17, 55, 10), 11, 20, 83860, Decimal('3.88'), 2, 5, datetime.date(2023, 3, 3), datetime.date(2023, 3, 5), 11)
(177939, 1053, datetime.date(2023, 2, 28), datetime.time(18, 36, 10), datetime.date(2023, 2, 28), datetime.time(18, 36, 10), 16, 4, 88958, Decimal('2.10'), 3, 54, datetime.date(2023, 3, 4), datetime.date(2023, 3, 5), 6)
(177940, 1054, datetime.date(2023, 3, 1), datetime.time(8, 6, 10), datetime.date(2023, 3, 1), datetime.time(8, 6, 10), 16, 9, 26554, Decimal('2.91'), 1, 4, datetime.date(2023, 3, 1), datetime.date(2023, 3, 5), 2)
(177941, 1055, datetime.date(2023, 3, 1), datetime.time(8, 13, 10), datetime.date(2023, 3, 1), datetime.time(8, 13, 10), 1, 6, 70797, Decimal('2.46'), 1, 74, datetime.date(2023, 3, 5), datetime.date(2023, 3, 5), 11)
(177942, 1056, datetime.date(2023, 3, 1), datetime.time(8, 32, 9), datetime.date(2023, 3, 1), datetime.time(8, 32, 9), 11, 4, 50263, Decimal('2.01'), 2, 11, datetime.date(2023, 3, 4), datetime.date(2023, 3, 7), 5)
(177943, 1057, datetime.date(2023, 3, 1), datetime.time(8, 44, 10), datetime.date(2023, 3, 1), datetime.time(8, 44, 10), 14, 7, 56733, Decimal('2.31'), 2, 29, datetime.date(2023, 3, 1), datetime.date(2023, 3, 3), 27)
(177944, 1058, datetime.date(2023, 3, 1), datetime.time(8, 49, 9), datetime.date(2023, 3, 1), datetime.time(8, 49, 9), 3, 3, 1999, Decimal('2.82'), 3, 1, datetime.date(2023, 3, 4), datetime.date(2023, 3, 4), 15)
(177945, 1059, datetime.date(2023, 3, 1), datetime.time(9, 18, 10), datetime.date(2023, 3, 1), datetime.time(9, 18, 10), 17, 10, 11450, Decimal('3.25'), 3, 7, datetime.date(2023, 3, 4), datetime.date(2023, 3, 2), 27)
(177946, 1060, datetime.date(2023, 3, 1), datetime.time(9, 39, 10), datetime.date(2023, 3, 1), datetime.time(9, 39, 10), 5, 5, 65174, Decimal('3.58'), 3, 76, datetime.date(2023, 3, 1), datetime.date(2023, 3, 5), 9)
(177947, 1061, datetime.date(2023, 3, 1), datetime.time(10, 10, 9), datetime.date(2023, 3, 1), datetime.time(10, 10, 9), 16, 15, 61947, Decimal('2.09'), 3, 37, datetime.date(2023, 3, 3), datetime.date(2023, 3, 5), 7)
(177948, 1062, datetime.date(2023, 3, 1), datetime.time(10, 19, 10), datetime.date(2023, 3, 1), datetime.time(10, 19, 10), 2, 10, 45314, Decimal('2.45'), 1, 62, datetime.date(2023, 3, 6), datetime.date(2023, 3, 7), 13)
(177949, 1063, datetime.date(2023, 3, 1), datetime.time(10, 21, 10), datetime.date(2023, 3, 1), datetime.time(10, 21, 10), 8, 13, 44888, Decimal('3.41'), 2, 55, datetime.date(2023, 3, 5), datetime.date(2023, 3, 4), 30)
(177950, 1064, datetime.date(2023, 3, 1), datetime.time(10, 37, 10), datetime.date(2023, 3, 1), datetime.time(10, 37, 10), 19, 13, 66223, Decimal('3.79'), 1, 56, datetime.date(2023, 3, 5), datetime.date(2023, 3, 8), 22)
(177951, 1065, datetime.date(2023, 3, 1), datetime.time(11, 1, 10), datetime.date(2023, 3, 1), datetime.time(11, 1, 10), 10, 2, 31891, Decimal('2.42'), 3, 15, datetime.date(2023, 3, 3), datetime.date(2023, 3, 1), 9)
(177952, 1066, datetime.date(2023, 3, 1), datetime.time(11, 8, 9), datetime.date(2023, 3, 1), datetime.time(11, 8, 9), 2, 20, 48810, Decimal('2.36'), 2, 79, datetime.date(2023, 3, 7), datetime.date(2023, 3, 1), 19)
(177953, 1067, datetime.date(2023, 3, 1), datetime.time(11, 27, 10), datetime.date(2023, 3, 1), datetime.time(11, 27, 10), 13, 20, 3669, Decimal('2.54'), 1, 10, datetime.date(2023, 3, 6), datetime.date(2023, 3, 5), 8)
(177954, 1068, datetime.date(2023, 3, 1), datetime.time(12, 4, 10), datetime.date(2023, 3, 1), datetime.time(12, 4, 10), 18, 6, 97234, Decimal('3.98'), 2, 38, datetime.date(2023, 3, 7), datetime.date(2023, 3, 4), 29)
(177955, 1069, datetime.date(2023, 3, 1), datetime.time(13, 6, 10), datetime.date(2023, 3, 1), datetime.time(13, 6, 10), 1, 14, 48870, Decimal('3.66'), 2, 72, datetime.date(2023, 3, 3), datetime.date(2023, 3, 1), 30)
(177956, 1070, datetime.date(2023, 3, 1), datetime.time(13, 32, 9), datetime.date(2023, 3, 1), datetime.time(13, 32, 9), 8, 5, 27147, Decimal('3.22'), 1, 8, datetime.date(2023, 3, 4), datetime.date(2023, 3, 2), 18)
(177957, 1071, datetime.date(2023, 3, 1), datetime.time(13, 39, 10), datetime.date(2023, 3, 1), datetime.time(13, 39, 10), 2, 12, 45734, Decimal('2.61'), 2, 51, datetime.date(2023, 3, 6), datetime.date(2023, 3, 7), 17)
(177958, 1072, datetime.date(2023, 3, 1), datetime.time(15, 12, 10), datetime.date(2023, 3, 1), datetime.time(15, 12, 10), 5, 20, 26948, Decimal('2.79'), 2, 10, datetime.date(2023, 3, 5), datetime.date(2023, 3, 5), 10)
(177959, 1073, datetime.date(2023, 3, 1), datetime.time(15, 39, 10), datetime.date(2023, 3, 1), datetime.time(15, 39, 10), 15, 15, 70681, Decimal('2.61'), 2, 49, datetime.date(2023, 3, 4), datetime.date(2023, 3, 8), 28)
(177960, 1074, datetime.date(2023, 3, 1), datetime.time(16, 51, 9), datetime.date(2023, 3, 1), datetime.time(16, 51, 9), 6, 11, 64444, Decimal('2.63'), 2, 27, datetime.date(2023, 3, 2), datetime.date(2023, 3, 4), 27)
(177961, 1075, datetime.date(2023, 3, 1), datetime.time(17, 19, 10), datetime.date(2023, 3, 1), datetime.time(17, 19, 10), 7, 10, 18324, Decimal('2.44'), 3, 46, datetime.date(2023, 3, 7), datetime.date(2023, 3, 8), 28)
(177962, 1076, datetime.date(2023, 3, 1), datetime.time(17, 27, 9), datetime.date(2023, 3, 1), datetime.time(17, 27, 9), 8, 18, 17373, Decimal('2.40'), 1, 81, datetime.date(2023, 3, 4), datetime.date(2023, 3, 6), 6)
(177963, 1077, datetime.date(2023, 3, 1), datetime.time(17, 45, 10), datetime.date(2023, 3, 1), datetime.time(17, 45, 10), 2, 18, 45522, Decimal('3.46'), 2, 70, datetime.date(2023, 3, 1), datetime.date(2023, 3, 8), 5)
(177964, 1078, datetime.date(2023, 3, 1), datetime.time(17, 46, 9), datetime.date(2023, 3, 1), datetime.time(17, 46, 9), 11, 19, 64572, Decimal('2.46'), 1, 34, datetime.date(2023, 3, 2), datetime.date(2023, 3, 7), 8)
(177965, 1079, datetime.date(2023, 3, 1), datetime.time(18, 22, 10), datetime.date(2023, 3, 1), datetime.time(18, 22, 10), 15, 11, 60991, Decimal('3.87'), 3, 59, datetime.date(2023, 3, 2), datetime.date(2023, 3, 8), 6)
(177966, 1080, datetime.date(2023, 3, 1), datetime.time(18, 59, 10), datetime.date(2023, 3, 1), datetime.time(18, 59, 10), 7, 11, 54650, Decimal('2.62'), 2, 40, datetime.date(2023, 3, 2), datetime.date(2023, 3, 5), 12)
(177967, 1081, datetime.date(2023, 3, 2), datetime.time(8, 15, 10), datetime.date(2023, 3, 2), datetime.time(8, 15, 10), 5, 2, 53852, Decimal('3.11'), 2, 5, datetime.date(2023, 3, 4), datetime.date(2023, 3, 6), 18)
(177968, 1082, datetime.date(2023, 3, 2), datetime.time(9, 35, 10), datetime.date(2023, 3, 2), datetime.time(9, 35, 10), 18, 13, 80536, Decimal('3.70'), 2, 71, datetime.date(2023, 3, 4), datetime.date(2023, 3, 2), 24)
(177969, 1083, datetime.date(2023, 3, 2), datetime.time(10, 31, 9), datetime.date(2023, 3, 2), datetime.time(10, 31, 9), 11, 19, 1715, Decimal('3.46'), 2, 43, datetime.date(2023, 3, 3), datetime.date(2023, 3, 8), 10)
(177970, 1084, datetime.date(2023, 3, 2), datetime.time(11, 42, 10), datetime.date(2023, 3, 2), datetime.time(11, 42, 10), 10, 4, 33701, Decimal('2.96'), 3, 39, datetime.date(2023, 3, 3), datetime.date(2023, 3, 8), 10)
(177971, 1085, datetime.date(2023, 3, 2), datetime.time(13, 19, 9), datetime.date(2023, 3, 2), datetime.time(13, 19, 9), 20, 3, 58792, Decimal('2.37'), 3, 25, datetime.date(2023, 3, 4), datetime.date(2023, 3, 2), 26)
(177972, 1086, datetime.date(2023, 3, 2), datetime.time(13, 45, 10), datetime.date(2023, 3, 2), datetime.time(13, 45, 10), 9, 19, 94370, Decimal('3.51'), 2, 9, datetime.date(2023, 3, 7), datetime.date(2023, 3, 2), 21)
(177973, 1087, datetime.date(2023, 3, 2), datetime.time(14, 13, 9), datetime.date(2023, 3, 2), datetime.time(14, 13, 9), 20, 18, 20077, Decimal('2.66'), 2, 19, datetime.date(2023, 3, 7), datetime.date(2023, 3, 2), 22)
(177974, 1088, datetime.date(2023, 3, 2), datetime.time(14, 55, 9), datetime.date(2023, 3, 2), datetime.time(14, 55, 9), 20, 6, 78857, Decimal('2.67'), 2, 65, datetime.date(2023, 3, 6), datetime.date(2023, 3, 7), 4)
(177975, 1089, datetime.date(2023, 3, 2), datetime.time(15, 3, 9), datetime.date(2023, 3, 2), datetime.time(15, 3, 9), 17, 20, 21863, Decimal('2.87'), 1, 32, datetime.date(2023, 3, 4), datetime.date(2023, 3, 3), 13)
(177976, 1090, datetime.date(2023, 3, 2), datetime.time(15, 14, 10), datetime.date(2023, 3, 2), datetime.time(15, 14, 10), 9, 4, 43897, Decimal('2.82'), 2, 51, datetime.date(2023, 3, 4), datetime.date(2023, 3, 9), 24)
(177977, 1091, datetime.date(2023, 3, 2), datetime.time(15, 33, 9), datetime.date(2023, 3, 2), datetime.time(15, 33, 9), 18, 3, 94162, Decimal('3.62'), 3, 71, datetime.date(2023, 3, 5), datetime.date(2023, 3, 7), 16)
(177978, 1092, datetime.date(2023, 3, 2), datetime.time(15, 45, 10), datetime.date(2023, 3, 2), datetime.time(15, 45, 10), 14, 20, 51601, Decimal('3.36'), 3, 58, datetime.date(2023, 3, 3), datetime.date(2023, 3, 9), 29)
(177979, 1093, datetime.date(2023, 3, 2), datetime.time(15, 49, 10), datetime.date(2023, 3, 2), datetime.time(15, 49, 10), 8, 4, 57694, Decimal('3.45'), 2, 20, datetime.date(2023, 3, 7), datetime.date(2023, 3, 6), 19)
(177980, 1094, datetime.date(2023, 3, 2), datetime.time(16, 41, 9), datetime.date(2023, 3, 2), datetime.time(16, 41, 9), 7, 19, 86244, Decimal('2.17'), 1, 53, datetime.date(2023, 3, 3), datetime.date(2023, 3, 6), 26)
(177981, 1095, datetime.date(2023, 3, 2), datetime.time(17, 57, 10), datetime.date(2023, 3, 2), datetime.time(17, 57, 10), 20, 4, 14648, Decimal('2.64'), 3, 46, datetime.date(2023, 3, 7), datetime.date(2023, 3, 3), 10)
(177982, 1096, datetime.date(2023, 3, 2), datetime.time(18, 23, 10), datetime.date(2023, 3, 2), datetime.time(18, 23, 10), 16, 8, 43888, Decimal('3.01'), 1, 27, datetime.date(2023, 3, 4), datetime.date(2023, 3, 6), 15)
(177983, 1097, datetime.date(2023, 3, 3), datetime.time(8, 8, 10), datetime.date(2023, 3, 3), datetime.time(8, 8, 10), 10, 13, 97582, Decimal('3.08'), 3, 25, datetime.date(2023, 3, 7), datetime.date(2023, 3, 6), 13)
(177984, 1098, datetime.date(2023, 3, 3), datetime.time(8, 44, 9), datetime.date(2023, 3, 3), datetime.time(8, 44, 9), 9, 17, 45445, Decimal('2.67'), 2, 47, datetime.date(2023, 3, 4), datetime.date(2023, 3, 6), 9)
(177985, 1099, datetime.date(2023, 3, 3), datetime.time(8, 50, 10), datetime.date(2023, 3, 3), datetime.time(8, 50, 10), 17, 12, 38754, Decimal('2.11'), 2, 66, datetime.date(2023, 3, 6), datetime.date(2023, 3, 6), 11)
